Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos
2017-03-15 00:15:03.282,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:15:12.213,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:15:23.763,0.0,TCP  ,10009_64,80,192.168.220.16,59898,1,      66,1,.A....,32
2017-03-15 00:15:24.596,0.0,TCP  ,192.168.200.5,15003,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:15:25.595,0.0,TCP  ,192.168.200.1,2103,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:15:26.597,0.0,TCP  ,192.168.200.4,544,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:15:34.599,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:15:42.600,0.0,TCP  ,192.168.200.9,135,192.168.220.16,51495,1,      58,1,.A..S.,0
2017-03-15 00:15:43.601,0.0,TCP  ,192.168.200.5,3551,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:15:44.600,0.0,TCP  ,192.168.200.1,1034,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:15:45.603,0.0,TCP  ,192.168.200.4,4899,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:15:46.603,0.0,TCP  ,192.168.200.2,3995,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:15:54.710,0.0,TCP  ,10009_64,443,192.168.220.16,47867,1,      66,1,.A....,32
2017-03-15 00:16:02.607,0.0,TCP  ,192.168.200.4,25,192.168.220.16,51433,1,      54,1,.A.R..,0
2017-03-15 00:16:04.727,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:16:14.806,0.0,TCP  ,10009_64,443,192.168.220.16,47867,1,      66,1,.A....,32
2017-03-15 00:16:24.823,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:16:26.231,0.0,TCP  ,10001_232,80,192.168.220.16,50497,1,      66,1,.A....,0
2017-03-15 00:16:33.609,0.0,TCP  ,192.168.200.1,617,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:16:34.610,0.0,TCP  ,192.168.200.4,30718,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:16:34.903,0.0,TCP  ,10009_64,443,192.168.220.16,47867,1,      66,1,.A....,32
2017-03-15 00:16:54.999,0.0,TCP  ,10009_64,443,192.168.220.16,47867,1,      66,1,.A....,32
2017-03-15 00:16:56.380,0.0,TCP  ,10001_232,80,192.168.220.16,50497,1,      66,1,.A....,0
2017-03-15 00:17:02.904,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:17:05.613,0.0,TCP  ,192.168.200.5,9071,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:17:06.613,0.0,TCP  ,192.168.200.1,1044,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:17:07.618,0.0,TCP  ,192.168.200.4,5190,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:17:12.952,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:17:15.096,0.0,TCP  ,10009_64,443,192.168.220.16,47867,1,      66,1,.A....,32
2017-03-15 00:17:16.472,0.0,TCP  ,10001_232,80,192.168.220.16,50497,1,      66,1,.A....,0
2017-03-15 00:17:38.620,0.0,TCP  ,192.168.200.5,2034,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:17:39.619,0.0,TCP  ,192.168.200.1,18040,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:17:40.622,0.0,TCP  ,192.168.200.4,49155,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:17:42.544,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:17:42.289,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:17:43.096,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:17:46.617,0.0,TCP  ,10001_232,80,192.168.220.16,50497,1,      66,1,.A....,0
2017-03-15 00:18:03.192,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:18:05.697,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:18:05.433,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:18:11.626,0.0,TCP  ,192.168.200.5,57294,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:18:12.625,0.0,TCP  ,192.168.200.1,555,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:18:13.628,0.0,TCP  ,192.168.200.4,24,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:18:30.201,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:18:40.185,0.0,TCP  ,10001_232,80,192.168.220.16,50614,1,      66,1,.A....,0
2017-03-15 00:18:44.635,0.0,TCP  ,192.168.200.5,1455,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:18:45.631,0.0,TCP  ,192.168.200.1,5100,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:18:46.633,0.0,TCP  ,192.168.200.4,2119,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:18:50.328,0.0,TCP  ,10000_35,443,192.168.220.16,46430,1,      66,1,.A....,0
2017-03-15 00:18:51.505,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:18:51.250,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:19:00.281,0.0,TCP  ,10001_232,80,192.168.220.16,50614,1,      66,1,.A....,0
2017-03-15 00:19:02.636,0.0,TCP  ,192.168.200.5,25,192.168.220.16,51422,1,      54,1,.A.R..,0
2017-03-15 00:19:03.637,0.0,TCP  ,192.168.200.9,135,192.168.220.16,51496,1,      58,1,.A..S.,0
2017-03-15 00:19:03.553,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:19:04.637,0.0,TCP  ,192.168.200.1,903,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:19:05.639,0.0,TCP  ,192.168.200.4,8651,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:19:06.639,0.0,TCP  ,192.168.200.2,1761,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:19:10.425,0.0,TCP  ,10000_35,443,192.168.220.16,46430,1,      66,1,.A....,0
2017-03-15 00:19:13.594,0.0,TCP  ,10001_232,443,192.168.220.16,52009,1,      66,1,.A....,0
2017-03-15 00:19:14.546,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:19:14.737,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:19:20.377,0.0,TCP  ,10001_232,80,192.168.220.16,50614,1,      66,1,.A....,0
2017-03-15 00:19:22.642,0.0,TCP  ,192.168.200.1,25,192.168.220.16,51425,1,      54,1,.A.R..,0
2017-03-15 00:19:23.642,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:19:40.474,0.0,TCP  ,10001_232,80,192.168.220.16,50614,1,      66,1,.A....,0
2017-03-15 00:19:43.738,0.0,TCP  ,10001_232,443,192.168.220.16,52009,1,      66,1,.A....,0
2017-03-15 00:19:45.930,0.0,TCP  ,10000_35,443,192.168.220.16,46430,1,      66,1,.A....,0
2017-03-15 00:19:45.938,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:19:53.645,0.0,TCP  ,192.168.200.1,179,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:19:54.647,0.0,TCP  ,192.168.200.4,5500,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:19:57.426,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:19:57.171,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:20:00.571,0.0,TCP  ,10001_232,80,192.168.220.16,50614,1,      66,1,.A....,0
2017-03-15 00:20:03.834,0.0,TCP  ,10001_232,443,192.168.220.16,52009,1,      66,1,.A....,0
2017-03-15 00:20:06.011,0.0,TCP  ,10000_35,443,192.168.220.16,46430,1,      66,1,.A....,0
2017-03-15 00:20:06.011,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:20:23.930,0.0,TCP  ,10001_232,443,192.168.220.16,52009,1,      66,1,.A....,0
2017-03-15 00:20:25.650,0.0,TCP  ,192.168.200.5,32778,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:20:26.107,0.0,TCP  ,10000_35,443,192.168.220.16,46430,1,      66,1,.A....,0
2017-03-15 00:20:26.107,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:20:26.650,0.0,TCP  ,192.168.200.1,1084,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:20:27.652,0.0,TCP  ,192.168.200.4,1043,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:20:44.027,0.0,TCP  ,10001_232,443,192.168.220.16,52009,1,      66,1,.A....,0
2017-03-15 00:20:53.243,0.0,TCP  ,10000_35,443,192.168.220.16,46430,1,      66,1,.A....,0
2017-03-15 00:20:53.243,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:20:58.656,0.0,TCP  ,192.168.200.5,1666,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:20:59.655,0.0,TCP  ,192.168.200.1,3580,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:21:00.658,0.0,TCP  ,192.168.200.4,50000,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:21:03.226,0.0,TCP  ,10001_232,80,192.168.220.16,50732,1,      66,1,.A....,0
2017-03-15 00:21:03.258,0.0,TCP  ,10000_35,443,192.168.220.16,46548,1,      66,1,.A....,0
2017-03-15 00:21:04.148,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:21:23.579,0.0,TCP  ,10000_35,443,192.168.220.16,46430,1,      66,1,.A....,0
2017-03-15 00:21:23.387,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:21:23.324,0.0,TCP  ,10001_232,80,192.168.220.16,50732,1,      66,1,.A....,0
2017-03-15 00:21:23.355,0.0,TCP  ,10000_35,443,192.168.220.16,46548,1,      66,1,.A....,0
2017-03-15 00:21:24.468,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:21:31.661,0.0,TCP  ,192.168.200.5,11967,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:21:32.661,0.0,TCP  ,192.168.200.1,19842,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:21:33.663,0.0,TCP  ,192.168.200.4,28201,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:21:34.835,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:21:49.666,0.0,TCP  ,192.168.200.4,25,192.168.220.16,51434,1,      54,1,.A.R..,0
2017-03-15 00:21:53.468,0.0,TCP  ,10001_232,80,192.168.220.16,50732,1,      66,1,.A....,0
2017-03-15 00:21:53.724,0.0,TCP  ,10000_35,443,192.168.220.16,46430,1,      66,1,.A....,0
2017-03-15 00:22:11.036,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:22:11.036,0.0,TCP  ,10000_35,443,192.168.220.16,46548,1,      66,1,.A....,0
2017-03-15 00:22:13.564,0.0,TCP  ,10001_232,80,192.168.220.16,50732,1,      66,1,.A....,0
2017-03-15 00:22:13.820,0.0,TCP  ,10000_35,443,192.168.220.16,46430,1,      66,1,.A....,0
2017-03-15 00:22:20.670,0.0,TCP  ,192.168.200.9,135,192.168.220.16,51497,1,      58,1,.A..S.,0
2017-03-15 00:22:21.670,0.0,TCP  ,192.168.200.5,35500,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:22:22.671,0.0,TCP  ,192.168.200.1,1169,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:22:23.672,0.0,TCP  ,192.168.200.4,10010,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:22:24.672,0.0,TCP  ,192.168.200.2,407,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:22:31.131,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:22:31.131,0.0,TCP  ,10000_35,443,192.168.220.16,46548,1,      66,1,.A....,0
2017-03-15 00:22:33.661,0.0,TCP  ,10001_232,80,192.168.220.16,50732,1,      66,1,.A....,0
2017-03-15 00:22:33.916,0.0,TCP  ,10000_35,443,192.168.220.16,46430,1,      66,1,.A....,0
2017-03-15 00:22:35.220,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:22:34.965,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:22:34.940,0.0,TCP  ,10003_194,80,192.168.220.16,46121,1,      66,1,.A....,32
2017-03-15 00:22:51.229,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:22:51.229,0.0,TCP  ,10000_35,443,192.168.220.16,46548,1,      66,1,.A....,0
2017-03-15 00:23:04.066,0.0,TCP  ,10000_35,443,192.168.220.16,46430,1,      66,1,.A....,0
2017-03-15 00:23:11.325,0.0,TCP  ,10000_35,443,192.168.220.16,46267,1,      66,1,.A....,0
2017-03-15 00:23:11.325,0.0,TCP  ,10000_35,443,192.168.220.16,46548,1,      66,1,.A....,0
2017-03-15 00:23:28.445,0.0,TCP  ,10001_232,80,192.168.220.16,50874,1,      66,1,.A....,0
2017-03-15 00:23:29.494,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:23:29.717,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:23:40.683,0.0,TCP  ,192.168.200.4,6007,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:23:48.541,0.0,TCP  ,10001_232,80,192.168.220.16,50874,1,      66,1,.A....,0
2017-03-15 00:23:54.869,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:23:54.614,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:24:03.838,0.0,TCP  ,10001_232,443,192.168.220.16,52269,1,      66,1,.A....,0
2017-03-15 00:24:08.638,0.0,TCP  ,10001_232,80,192.168.220.16,50874,1,      66,1,.A....,0
2017-03-15 00:24:11.061,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:24:10.775,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:24:11.684,0.0,TCP  ,192.168.200.5,2160,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:24:12.684,0.0,TCP  ,192.168.200.1,1461,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:24:13.687,0.0,TCP  ,192.168.200.4,4848,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:24:33.982,0.0,TCP  ,10001_232,443,192.168.220.16,52269,1,      66,1,.A....,0
2017-03-15 00:24:38.782,0.0,TCP  ,10001_232,80,192.168.220.16,50874,1,      66,1,.A....,0
2017-03-15 00:24:44.691,0.0,TCP  ,192.168.200.5,144,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:24:45.690,0.0,TCP  ,192.168.200.1,1042,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:24:46.693,0.0,TCP  ,192.168.200.4,1091,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:24:54.078,0.0,TCP  ,10001_232,443,192.168.220.16,52269,1,      66,1,.A....,0
2017-03-15 00:25:14.174,0.0,TCP  ,10001_232,443,192.168.220.16,52269,1,      66,1,.A....,0
2017-03-15 00:25:16.543,0.0,TCP  ,10000_35,443,192.168.220.16,46786,1,      66,1,.A....,0
2017-03-15 00:25:16.543,0.0,TCP  ,10000_35,443,192.168.220.16,46764,1,      66,1,.A....,0
2017-03-15 00:25:17.696,0.0,TCP  ,192.168.200.5,52822,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:25:18.696,0.0,TCP  ,192.168.200.1,5825,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:25:19.698,0.0,TCP  ,192.168.200.4,7512,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:25:24.223,0.0,TCP  ,10001_232,443,192.168.220.16,52269,1,      66,1,.A....,0
2017-03-15 00:25:26.591,0.0,TCP  ,10000_35,443,192.168.220.16,46786,1,      66,1,.A....,0
2017-03-15 00:25:26.591,0.0,TCP  ,10000_35,443,192.168.220.16,46764,1,      66,1,.A....,0
2017-03-15 00:25:40.223,0.0,TCP  ,10001_232,80,192.168.220.16,50993,1,      66,1,.A....,0
2017-03-15 00:25:46.687,0.0,TCP  ,10000_35,443,192.168.220.16,46786,1,      66,1,.A....,0
2017-03-15 00:25:46.687,0.0,TCP  ,10000_35,443,192.168.220.16,46764,1,      66,1,.A....,0
2017-03-15 00:25:48.663,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:25:50.704,0.0,TCP  ,192.168.200.5,15660,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:25:51.701,0.0,TCP  ,192.168.200.1,6009,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:25:52.704,0.0,TCP  ,192.168.200.4,14442,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:26:00.319,0.0,TCP  ,10001_232,80,192.168.220.16,50993,1,      66,1,.A....,0
2017-03-15 00:26:06.784,0.0,TCP  ,10000_35,443,192.168.220.16,46786,1,      66,1,.A....,0
2017-03-15 00:26:06.783,0.0,TCP  ,10000_35,443,192.168.220.16,46764,1,      66,1,.A....,0
2017-03-15 00:26:08.706,0.0,TCP  ,192.168.200.9,135,192.168.220.16,51498,1,      58,1,.A..S.,0
2017-03-15 00:26:09.707,0.0,TCP  ,192.168.200.5,3390,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:26:10.707,0.0,TCP  ,192.168.200.1,3001,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:26:11.709,0.0,TCP  ,192.168.200.4,3546,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:26:12.709,0.0,TCP  ,192.168.200.2,1011,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:26:15.127,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:26:26.879,0.0,TCP  ,10000_35,443,192.168.220.16,46786,1,      66,1,.A....,0
2017-03-15 00:26:26.879,0.0,TCP  ,10000_35,443,192.168.220.16,46764,1,      66,1,.A....,0
2017-03-15 00:26:28.712,0.0,TCP  ,192.168.200.1,25,192.168.220.16,51426,1,      54,1,.A.R..,0
2017-03-15 00:26:29.714,0.0,TCP  ,192.168.200.8,135,192.168.220.16,51409,1,      58,1,.A..S.,0
2017-03-15 00:26:30.464,0.0,TCP  ,10001_232,80,192.168.220.16,50993,1,      66,1,.A....,0
2017-03-15 00:26:31.351,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:27:00.609,0.0,TCP  ,10001_232,80,192.168.220.16,50993,1,      66,1,.A....,0
2017-03-15 00:27:00.717,0.0,TCP  ,192.168.200.3,6346,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:27:11.880,0.0,TCP  ,10007_19,80,192.168.220.16,56052,1,      66,1,.A....,32
2017-03-15 00:27:12.152,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:27:11.897,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:27:31.719,0.0,TCP  ,192.168.200.4,3809,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:27:41.445,0.0,TCP  ,10001_232,80,192.168.220.16,51135,1,      66,1,.A....,0
2017-03-15 00:28:02.873,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:28:02.617,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:28:02.724,0.0,TCP  ,192.168.200.5,8022,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:28:03.724,0.0,TCP  ,192.168.200.1,1068,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:28:04.726,0.0,TCP  ,192.168.200.4,65129,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:28:20.729,0.0,TCP  ,192.168.200.5,25,192.168.220.16,51423,1,      54,1,.A.R..,0
2017-03-15 00:28:21.633,0.0,TCP  ,10001_232,80,192.168.220.16,51135,1,      66,1,.A....,0
2017-03-15 00:28:23.000,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:28:22.761,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:28:42.049,0.0,TCP  ,10000_35,443,192.168.220.16,46975,1,      66,1,.A....,0
2017-03-15 00:28:42.049,0.0,TCP  ,10001_232,443,192.168.220.16,52530,1,      66,1,.A....,0
2017-03-15 00:29:01.826,0.0,TCP  ,10001_232,80,192.168.220.16,51135,1,      66,1,.A....,0
2017-03-15 00:29:02.145,0.0,TCP  ,10001_232,443,192.168.220.16,52530,1,      66,1,.A....,0
2017-03-15 00:29:07.330,0.0,TCP  ,10000_35,443,192.168.220.16,46975,1,      66,1,.A....,0
2017-03-15 00:29:06.737,0.0,TCP  ,192.168.200.5,55056,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:29:07.734,0.0,TCP  ,192.168.200.1,1001,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:29:08.736,0.0,TCP  ,192.168.200.4,64623,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:29:17.378,0.0,TCP  ,10000_35,443,192.168.220.16,46999,1,      66,1,.A....,0
2017-03-15 00:29:17.378,0.0,TCP  ,10000_35,443,192.168.220.16,46998,1,      66,1,.A....,0
2017-03-15 00:29:18.266,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:29:21.922,0.0,TCP  ,10001_232,80,192.168.220.16,51135,1,      66,1,.A....,0
2017-03-15 00:29:24.738,0.0,TCP  ,192.168.200.4,25,192.168.220.16,51435,1,      54,1,.A.R..,0
2017-03-15 00:29:32.290,0.0,TCP  ,10001_232,443,192.168.220.16,52530,1,      66,1,.A....,0
2017-03-15 00:29:36.738,0.0,TCP  ,10000_35,443,192.168.220.16,46975,1,      66,1,.A....,0
2017-03-15 00:29:37.474,0.0,TCP  ,10000_35,443,192.168.220.16,46999,1,      66,1,.A....,0
2017-03-15 00:29:37.594,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:29:37.474,0.0,TCP  ,10000_35,443,192.168.220.16,46998,1,      66,1,.A....,0
2017-03-15 00:29:52.386,0.0,TCP  ,10001_232,443,192.168.220.16,52530,1,      66,1,.A....,0
2017-03-15 00:29:55.742,0.0,TCP  ,192.168.200.9,135,192.168.220.16,51499,1,      58,1,.A..S.,0
2017-03-15 00:29:56.833,0.0,TCP  ,10000_35,443,192.168.220.16,46975,1,      66,1,.A....,0
2017-03-15 00:29:56.954,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:29:56.743,0.0,TCP  ,192.168.200.5,8194,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:29:57.210,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:29:57.570,0.0,TCP  ,10000_35,443,192.168.220.16,46999,1,      66,1,.A....,0
2017-03-15 00:29:57.743,0.0,TCP  ,192.168.200.1,1192,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:29:58.745,0.0,TCP  ,192.168.200.4,10025,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:29:59.745,0.0,TCP  ,192.168.200.2,1088,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:30:02.434,0.0,TCP  ,10001_232,443,192.168.220.16,52530,1,      66,1,.A....,0
2017-03-15 00:30:06.147,0.0,TCP  ,10001_232,80,192.168.220.16,51228,1,      66,1,.A....,0
2017-03-15 00:30:06.210,0.0,TCP  ,10000_35,443,192.168.220.16,46998,1,      66,1,.A....,0
2017-03-15 00:30:06.882,0.0,TCP  ,10000_35,443,192.168.220.16,46975,1,      66,1,.A....,0
2017-03-15 00:30:11.250,0.0,TCP  ,10000_35,443,192.168.220.16,46999,1,      66,1,.A....,0
2017-03-15 00:30:12.123,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:30:12.394,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:30:36.547,0.0,TCP  ,10000_35,443,192.168.220.16,46975,1,      66,1,.A....,0
2017-03-15 00:30:36.291,0.0,TCP  ,10001_232,80,192.168.220.16,51228,1,      66,1,.A....,0
2017-03-15 00:30:36.579,0.0,TCP  ,10000_35,443,192.168.220.16,46998,1,      66,1,.A....,0
2017-03-15 00:30:37.594,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:30:37.339,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:30:41.379,0.0,TCP  ,10000_35,443,192.168.220.16,46999,1,      66,1,.A....,0
2017-03-15 00:30:56.645,0.0,TCP  ,10000_35,443,192.168.220.16,46975,1,      66,1,.A....,0
2017-03-15 00:30:56.387,0.0,TCP  ,10001_232,80,192.168.220.16,51228,1,      66,1,.A....,0
2017-03-15 00:30:56.675,0.0,TCP  ,10000_35,443,192.168.220.16,46998,1,      66,1,.A....,0
2017-03-15 00:31:00.767,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:31:01.035,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:31:01.475,0.0,TCP  ,10000_35,443,192.168.220.16,46999,1,      66,1,.A....,0
2017-03-15 00:31:15.754,0.0,TCP  ,192.168.200.4,1839,192.168.220.16,51357,1,      54,1,.A.R..,0
