index,Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,time,T2
2175,2017-03-15 02:11:12.056,0.0,TCP  ,10001_232,443,192.168.220.16,57904,1,      66,1,.A....,0,1489543872.056,269.85599994659424
2180,2017-03-15 02:11:22.232,0.0,TCP  ,10001_232,80,192.168.220.16,56648,1,      66,1,.A....,0,1489543882.232,289.8239998817444
2193,2017-03-15 02:11:42.328,0.0,TCP  ,10001_232,80,192.168.220.16,56648,1,      66,1,.A....,0,1489543902.328,279.904000043869
2209,2017-03-15 02:12:02.425,0.0,TCP  ,10001_232,80,192.168.220.16,56648,1,      66,1,.A....,0,1489543922.425,279.90300011634827
2220,2017-03-15 02:12:22.520,0.0,TCP  ,10001_232,80,192.168.220.16,56648,1,      66,1,.A....,0,1489543942.52,279.90499997138977
2239,2017-03-15 02:12:32.568,0.0,TCP  ,10001_232,80,192.168.220.16,56648,1,      66,1,.A....,0,1489543952.568,289.9519999027252
2241,2017-03-15 02:12:33.453,0.0,TCP  ,10001_232,443,192.168.220.16,58091,1,      66,1,.A....,0,1489543953.453,299.11500000953674
2248,2017-03-15 02:12:52.665,0.0,TCP  ,10001_232,80,192.168.220.16,56648,1,      66,1,.A....,0,1489543972.665,280.7880001068115
2251,2017-03-15 02:12:53.529,0.0,TCP  ,10001_232,443,192.168.220.16,58091,1,      66,1,.A....,0,1489543973.529,299.135999917984
2262,2017-03-15 02:13:07.882,0.0,TCP  ,10001_232,443,192.168.220.16,58091,1,      66,1,.A....,0,1489543987.882,285.6470000743866
2279,2017-03-15 02:13:27.961,0.0,TCP  ,10001_232,443,192.168.220.16,58091,1,      66,1,.A....,0,1489544007.961,279.9210000038147
2297,2017-03-15 02:13:58.106,0.0,TCP  ,10001_232,443,192.168.220.16,58091,1,      66,1,.A....,0,1489544038.106,269.8550000190735
2304,2017-03-15 02:14:28.251,0.0,TCP  ,10001_232,443,192.168.220.16,58091,1,      66,1,.A....,0,1489544068.251,269.8550000190735
2319,2017-03-15 02:14:48.347,0.0,TCP  ,10001_232,443,192.168.220.16,58091,1,      66,1,.A....,0,1489544088.347,279.904000043869
2365,2017-03-15 02:15:59.195,0.0,TCP  ,10001_232,80,192.168.220.16,56886,1,      66,1,.A....,0,1489544159.195,229.15199995040894
